token	idf
permanence	1.66811956
hugues	2.51321760
différent	1.66811956
reçus	2.03609635
parallèlement	0.82302152
cartographie	1.47182491
animaux	1.55897509
supposaient	2.51321760
sollicitations	1.91115761
expliquer	1.28276868
suite	1.03609635
sensible	1.55897509
réponses	1.47182491
précisément	1.73506635
lieux	1.55897509
réorganise	2.51321760
observées	1.81424760
donné	1.51321760
activité	1.00806762
reçoivent	1.91115761
obligatoirement	1.91115761
localisés	1.81424760
permis	0.75734274
expérimentale	1.81424760
réalisée	1.30909762
module	1.66811956
architectures	2.51321760
modèle	1.09824425
voie	1.43403635
aminé	2.51321760
physiques	1.66811956
prédire	1.91115761
nanotechnologies	1.73506635
vérification	2.03609635
large	1.00806762
caractérisation	1.47182491
introduit	1.81424760
unitaire	2.51321760
cyclique	2.51321760
ipsen	2.51321760
diffusion	1.47182491
contrôlé	2.21218760
composées	1.91115761
lanréotide	2.51321760
brique	1.81424760
analogues	2.21218760
s	1.55897509
assurant	1.91115761
gamme	1.47182491
synthétiser	1.73506635
entraîne	1.36708956
saclay	1.55897509
silice	1.91115761
synchrotron	1.73506635
8	0.98173868
spontanément	1.91115761
incorporé	2.51321760
conditionnées	2.51321760
angströms	2.51321760
panel	2.03609635
liés	1.39927425
maîtriser	1.66811956
diamètres	2.51321760
intéressante	1.66811956
rationaliser	2.03609635
36	1.66811956
contacts	1.55897509
nanotubes	1.91115761
propriété	1.91115761
géométrique	1.91115761
nano	1.25794509
hormone	2.51321760
contrôlée	1.66811956
formant	1.91115761
briques	1.91115761
régissent	2.51321760
échecs	2.21218760
peptides	1.91115761
auto	1.66811956
principalement	1.33712634
matériaux	0.90043374
tentatives	2.51321760
anneau	2.51321760
ibitec	2.21218760
molécule	1.25794509
parfaitement	1.13300636
agissait	1.39927425
impliqué	1.61012761
effectivement	2.21218760
courbure	2.51321760
obtenu	1.39927425
influer	2.21218760
octapeptide	2.51321760
mesure	1.11527759
structures	1.21218760
moules	2.51321760
aminés	2.51321760
nanotube	2.21218760
possède	1.55897509
variation	2.03609635
utilisant	1.19099831
corrélé	2.51321760
contact	1.28276868
analogue	2.51321760
rayon	2.21218760
acide	1.91115761
dimères	2.51321760
acides	1.91115761
successivement	1.81424760
biomimétiques	2.51321760
allant	1.66811956
x	1.55897509
assemblés	2.51321760
contrôler	1.39927425
pourraient	1.06605957
approche	1.13300636
petite	1.05081960
forme	0.74978961
microscopie	1.73506635
démontrer	1.55897509
assemblées	2.51321760
capitale	1.73506635
procéder	1.81424760
ciblée	2.21218760
rayons	1.91115761
17	1.19099831
unités	1.55897509
diamètre	1.61012761
synthèse	1.43403635
structure	0.99470366
substituant	2.51321760
médicament	2.21218760
nm	2.51321760
restait	1.55897509
supposant	2.51321760
molécules	1.11527759
nanomatériaux	1.81424760
peptide	2.21218760
ouvre	1.47182491
somatostatine	2.51321760
générés	2.51321760
soldées	2.51321760
classiquement	2.03609635
palmiers	2.21218760
régulation	1.66811956
soutien	1.06605957
huile	1.66811956
ségalen	2.51321760
régions	1.17079492
maturité	1.81424760
camerounais	2.51321760
chaudes	2.21218760
aquitaine	1.51321760
économiquement	1.81424760
participation	1.81424760
étudié	1.55897509
5	0.73506635
palme	2.21218760
transcrits	2.51321760
mondiale	1.11527759
bic	2.51321760
palmier	2.21218760
productive	2.21218760
45	2.21218760
représente	1.05081960
pistes	1.43403635
accumulation	2.21218760
transcriptionnelle	2.51321760
membranaire	2.21218760
identification	1.81424760
oléagineuse	2.51321760
dattier	2.21218760
teneur	1.66811956
variétés	1.81424760
cultivés	2.03609635
cocotier	2.51321760
métabolome	2.51321760
conséquent	1.15148976
doper	2.51321760
tournesol	2.21218760
conseil	1.15148976
gènes	1.43403635
comparé	1.73506635
responsables	1.15148976
certaines	0.86976492
américain	1.36708956
bordeaux	1.33712634
20	0.90043374
pays	0.72788777
oléagineuses	2.51321760
tonnes	1.61012761
fruit	1.05081960
malgré	1.91115761
exclusivement	1.66811956
transcriptomes	2.51321760
35	1.51321760
augmenter	1.30909762
colza	2.03609635
ouvrir	1.61012761
arbre	2.03609635
cultivées	1.91115761
90	1.28276868
active	2.03609635
potentialités	1.81424760
clés	1.51321760
plateformes	1.55897509
an	1.17079492
graines	2.21218760
presque	1.66811956
génomique	1.91115761
prometteuses	1.61012761
biogenèse	2.51321760
hectare	2.03609635
tunisiens	2.51321760
moyenne	1.25794509
récentes	1.43403635
organise	1.23446400
méthodes	1.09824425
estimation	2.21218760
divers	1.51321760
prétraitements	2.51321760
didactique	2.21218760
agricole	1.51321760
infrarouge	1.51321760
discrimination	2.51321760
pharmaceutique	1.55897509
française	0.94501588
journée	1.15148976
abordées	2.51321760
annuelle	1.91115761
chimiométrie	2.51321760
spectroscopie	2.21218760
chimiométriques	2.51321760
assocation	2.51321760
issues	1.36708956
seront	0.84111974
2011	0.87974914
12ème	2.21218760
prédiction	2.21218760
inter	1.81424760
transfert	1.21218760
spectroscopiques	2.51321760
hélio	2.51321760
intitulée	1.55897509
spir	2.51321760
pratiques	1.23446400
30	0.98173868
interventions	2.03609635
validité	2.21218760
suivies	2.51321760
région	0.78082384
formalise	2.51321760
échanger	1.43403635
sommes	0.94501588
entités	1.81424760
commercialisation	1.47182491
identifiées	1.81424760
collectives	2.03609635
lyon	1.08185384
ressembler	2.51321760
prenante	2.51321760
persuadés	2.51321760
paternité	2.51321760
état	1.11527759
conseils	1.91115761
strictes	2.51321760
confrontés	1.43403635
activités	0.90043374
réfléchissent	1.91115761
international	0.78082384
cependant	1.91115761
constate	1.43403635
commerce	1.61012761
technologiques	1.03609635
trimestre	2.51321760
47	2.21218760
ile	1.33712634
actions	1.30909762
mesures	1.23446400
innovantes	1.19099831
courant	1.17079492
côte	1.91115761
conscience	1.81424760
souhaitons	1.55897509
intégrer	1.30909762
bretagne	1.61012761
donnant	1.91115761
jeune	1.03609635
salons	2.21218760
rapidement	1.03609635
client	2.03609635
pacte	2.21218760
brésil	1.81424760
capables	1.28276868
égide	2.21218760
embaucher	2.03609635
alpes	1.39927425
identifié	1.81424760
régionale	1.39927425
prétendre	1.91115761
soyons	2.21218760
défense	1.51321760
facilement	1.43403635
situation	1.21218760
commerciales	1.73506635
assure	1.81424760
moins	0.64398588
proposer	1.06605957
ores	1.08185384
problématique	1.51321760
aider	1.47182491
chassent	2.51321760
protéger	1.73506635
fédération	2.03609635
intéressent	1.39927425
cci	2.03609635
intérêts	1.81424760
350	1.91115761
exportatrices	2.51321760
visites	1.66811956
souhaité	1.47182491
2007	1.28276868
opérationnelles	2.03609635
croissant	2.03609635
su	1.43403635
intéressées	2.21218760
bénéficions	2.51321760
dual	2.21218760
partie	0.88996831
volonté	1.28276868
désormais	0.79721426
esprit	1.55897509
sunaero	2.03609635
régionaux	1.43403635
exporter	2.21218760
regond	2.21218760
commence	1.47182491
chambre	1.61012761
400	1.33712634
commun	1.39927425
logiciels	1.55897509
pertinente	1.91115761
quant	1.02185591
aérien	2.03609635
générales	2.21218760
tpe	1.91115761
donneurs	2.03609635
vice	1.51321760
mot	1.47182491
aero	2.51321760
délégations	2.51321760
inédite	2.03609635
officielles	2.51321760
dépendons	2.51321760
croître	1.66811956
chacune	1.43403635
quand	0.86976492
valorisant	2.21218760
respectant	2.03609635
meute	2.51321760
évoluer	1.66811956
autonomie	1.43403635
coopérations	1.91115761
individuelle	1.91115761
évolution	1.11527759
thierry	1.47182491
souhaitent	1.36708956
adhérentes	2.51321760
certaine	1.43403635
desquelles	1.61012761
regroupement	1.81424760
80	1.30909762
adhérents	1.73506635
isolément	2.51321760
groupement	1.61012761
provence	1.55897509
defense	2.51321760
america	2.21218760
salariés	1.73506635
faisant	1.73506635
doit	1.09824425
intérêt	0.95691510
2012	0.83197636
trésorier	2.51321760
réel	1.33712634
protection	1.61012761
généraux	2.03609635
sensibles	1.81424760
étranger	1.36708956
étrangers	1.55897509
initier	1.61012761
détection	1.33712634
eden	2.51321760
retour	1.33712634
azur	1.91115761
directions	1.91115761
armée	1.81424760
décisions	2.03609635
travaillaient	2.03609635
lyonnais	2.21218760
progrès	1.61012761
signature	1.81424760
profil	1.55897509
générale	1.30909762
air	1.30909762
objectifs	1.33712634
fixés	1.73506635
disposition	1.36708956
latin	2.51321760
étions	1.66811956
laad	2.51321760
ambitieux	1.55897509
embarqués	1.73506635
direction	1.05081960
affiché	2.03609635
chasser	2.51321760
substitue	2.51321760
multiplication	1.81424760
export	2.03609635
compter	1.61012761
règles	2.03609635
fédérant	2.51321760
globale	1.19099831
dga	1.91115761
généralement	1.09824425
haute	1.00806762
concurrents	1.91115761
soient	1.30909762
espritau	2.51321760
cluster	1.61012761
niveau	0.69367366
essentiel	1.21218760
internationale	1.08185384
armement	1.66811956
éventuelle	2.51321760
souhaitant	1.73506635
faits	2.03609635
paca	1.91115761
rejoindre	1.66811956
naître	2.21218760
couvrent	1.81424760
indépendantes	2.51321760
bourgogne	1.08185384
capter	1.91115761
marchés	1.21218760
positionnées	2.21218760
adhérer	2.21218760
prendre	1.03609635
institutions	1.91115761
françaises	1.21218760
pérennité	2.21218760
conventions	2.51321760
terrestre	2.21218760
agréée	2.51321760
peser	2.03609635
niches	2.51321760
inde	1.55897509
récemment	1.17079492
via	0.95691510
régionales	1.73506635
garder	2.03609635
intégration	1.66811956
clients	1.25794509
hautement	1.91115761
jour	0.80564742
salon	1.28276868
transport	1.33712634
participons	2.51321760
ordre	1.28276868
groupe	0.75734274
validation	1.51321760
filières	1.51321760
courtes	1.91115761
lignes	1.73506635
alternative	2.03609635
industrialisation	1.55897509
niveaux	1.36708956
grenoblois	2.21218760
étapes	1.28276868
appel	1.11527759
équipements	1.36708956
interconnexions	2.51321760
globales	1.91115761
bloc	2.21218760
accroître	1.43403635
connexion	2.21218760
mobilise	2.03609635
image	1.15148976
complète	1.39927425
comportant	2.21218760
wafers	2.51321760
étaient	1.17079492
développée	1.28276868
conçus	1.39927425
mm	2.21218760
optimisant	1.91115761
adapter	1.21218760
processeurs	2.03609635
minces	1.91115761
superposant	2.51321760
travers	0.98173868
significativement	2.03609635
process	1.91115761
échelle	1.00806762
complètes	2.51321760
surface	1.05081960
plaques	2.21218760
coûts	1.47182491
réduisant	2.51321760
empiler	2.21218760
réduire	1.19099831
prédit	2.21218760
fabriqué	2.21218760
prometteurs	1.66811956
manipuler	1.47182491
électriques	1.51321760
connectique	2.51321760
nature	1.13300636
confortables	2.21218760
finesse	2.51321760
pixels	1.91115761
puissants	2.21218760
portent	1.73506635
démonstration	1.39927425
assez	1.36708956
traitement	0.95691510
carte	1.43403635
maîtrisé	2.21218760
3d	1.25794509
lesquelles	1.43403635
pourtant	1.30909762
circuits	1.81424760
intégré	1.43403635
industrialisé	2.21218760
prototype	1.47182491
comparable	2.21218760
puces	1.81424760
aspects	1.43403635
série	1.33712634
programmables	2.51321760
vue	1.19099831
vitesse	1.43403635
variée	2.51321760
chaîne	1.28276868
demandeur	2.21218760
stand	2.03609635
performances	1.19099831
consacrent	2.51321760
ligne	1.33712634
succès	1.17079492
possibilité	1.13300636
motif	1.73506635
vidéo	2.03609635
caméras	1.73506635
loi	1.66811956
diminuer	1.66811956
découpées	2.51321760
directement	1.33712634
silicon	2.21218760
maintenir	1.61012761
cinq	1.00806762
imageur	1.91115761
développements	1.11527759
autrement	1.03609635
ramenée	2.51321760
optronique	2.51321760
rigidité	2.51321760
électrique	1.28276868
uns	1.51321760
procédés	1.19099831
développe	1.03609635
moore	2.51321760
stmicroelectronics	2.51321760
catégories	2.03609635
adaptées	2.03609635
effectuant	2.21218760
diminuant	2.03609635
cadences	2.51321760
besoins	1.09824425
établissant	2.21218760
grenobloises	2.51321760
through	2.51321760
périphériques	2.21218760
140	2.03609635
bénéficier	1.30909762
peuplent	1.81424760
démonstrateurs	2.21218760
tsv	2.51321760
constants	2.21218760
200	1.11527759
développées	1.51321760
dépôt	1.55897509
issue	1.43403635
étroitement	2.51321760
sûr	2.51321760
mémoires	2.03609635
test	1.55897509
génériques	2.21218760
fabriquées	2.51321760
diverses	1.39927425
gravures	2.51321760
3dau	2.51321760
viable	2.21218760
collaborent	2.21218760
travaillent	1.21218760
quel	1.15148976
dimensions	1.51321760
ingénieursau	2.51321760
environ	0.85045977
portable	2.51321760
reflow	2.51321760
puce	2.21218760
prouver	2.21218760
spécifiques	1.13300636
vias	2.51321760
silicium	1.73506635
pourront	1.23446400
2d	2.03609635
traversants	2.51321760
incluant	2.03609635
transistor	2.21218760
dispositif	1.08185384
transférés	1.91115761
obtenue	1.91115761
appareils	1.47182491
leti	1.81424760
téléphone	2.21218760
téléphones	1.91115761
connectés	2.21218760
européen	0.90043374
cas	1.28276868
outils	0.91115761
équipes	0.68714280
connexions	2.03609635
électroniques	1.61012761
portables	2.03609635
activement	1.91115761
couches	1.81424760
scénarios	1.61012761
plane	2.51321760
coûteux	1.73506635
photons	2.03609635
élémentaires	2.21218760
alone	2.51321760
observe	1.03609635
totalement	1.21218760
tel	1.02185591
évaluer	1.23446400
provenant	1.55897509
servi	1.91115761
falloir	1.39927425
simple	1.21218760
ceci	1.47182491
artichaut	2.51321760
naissance	1.51321760
éduquées	2.51321760
chose	1.61012761
enfants	1.36708956
novembre	1.21218760
outil	0.96914956
questionnaire	2.21218760
diversification	1.91115761
compenser	2.03609635
cohortes	2.21218760
mains	1.91115761
observer	1.11527759
11	1.28276868
mère	2.03609635
salsifis	2.51321760
comprenez	2.21218760
forcément	1.51321760
muscade	2.51321760
charge	1.30909762
alimentaire	1.11527759
6	0.78894173
sel	1.81424760
fruits	1.47182491
accompagnés	2.21218760
manque	1.66811956
longtemps	1.17079492
côté	0.91115761
ajouter	1.19099831
gros	1.61012761
estiment	2.03609635
enfantsdu	2.51321760
issanchou	2.51321760
dressé	2.03609635
tiers	1.91115761
semble	1.21218760
après	0.66195925
consommée	2.21218760
70	1.39927425
mécanismes	1.09824425
compétitivité	0.70703763
maternel	2.51321760
recettes	1.81424760
manger	1.91115761
dresser	1.47182491
impliquées	1.43403635
positif	1.81424760
prise	1.28276868
volet	1.55897509
dijon	1.06605957
montagnes	2.21218760
sera	0.61012761
durée	0.91115761
bilan	1.66811956
occurrence	1.73506635
repas	1.66811956
petits	1.33712634
goût	1.11527759
positive	2.21218760
collectées	1.55897509
enfance	2.21218760
légume	2.51321760
évaluée	2.21218760
âges	2.21218760
quelque	1.05081960
sucre	1.73506635
grèce	2.51321760
menée	1.28276868
formation	0.77285491
consommé	2.51321760
essayant	1.81424760
couvrir	1.91115761
diète	2.51321760
elleune	2.51321760
danemark	2.21218760
expérimental	1.66811956
existante	1.91115761
différente	1.55897509
diffèrent	2.21218760
constatant	2.51321760
rendre	1.51321760
pédiatres	2.51321760
habeat	2.51321760
elle	0.40600763
attendus	1.36708956
coordinatrice	1.91115761
attractifs	2.51321760
européennes	1.81424760
allaité	2.51321760
périodes	2.21218760
associés	1.51321760
durées	1.81424760
varsovie	2.51321760
csga	1.55897509
pologne	1.81424760
crèches	2.51321760
lancées	1.73506635
menu	2.51321760
consomment	1.81424760
donner	1.51321760
avis	2.03609635
là	0.81424760
signaux	1.91115761
épidémiologie	1.91115761
axé	2.03609635
littérature	2.03609635
trop	1.11527759
parentales	2.51321760
diminution	1.43403635
restes	2.51321760
composante	1.91115761
cible	1.55897509
permettrait	1.55897509
lié	2.03609635
associé	1.55897509
arôme	1.91115761
estompent	2.51321760
réunis	1.73506635
mères	2.51321760
faim	2.03609635
tiendra	1.30909762
attention	1.61012761
néanmoins	1.09824425
sylvie	2.51321760
remis	1.73506635
aborder	1.51321760
coopération	1.36708956
légumes	1.73506635
attitudes	2.51321760
expérimentation	1.55897509
directrice	1.55897509
distribuer	2.03609635
potentiels	1.73506635
questionnaires	2.51321760
bientôt	1.39927425
identifiés	2.21218760
âgés	2.21218760
utilisateurs	1.36708956
consommés	2.21218760
réunion	2.03609635
éducation	1.66811956
angleterre	1.73506635
influencer	2.21218760
préparons	2.51321760
allaitement	2.21218760
ouverte	1.91115761
analyser	1.43403635
choisis	2.03609635
danois	2.21218760
manips	2.21218760
appréciée	2.51321760
alimentaires	1.23446400
facteurs	1.55897509
commission	1.73506635
acceptabilité	1.91115761
parents	1.66811956
comprendre	0.82302152
transférée	2.51321760
domicile	1.66811956
enfant	1.55897509
épidémiologique	2.51321760
occupent	1.91115761
tels	1.23446400
préférences	2.03609635
anglais	1.81424760
régulent	2.03609635
manques	2.51321760
satiété	2.51321760
13	1.55897509
essentiellement	1.43403635
conduites	2.21218760
fallu	1.81424760
espère	2.51321760
européenne	0.98173868
études	0.98173868
surtout	1.28276868
européens	0.98173868
apprécié	2.51321760
envers	2.21218760
rejeté	2.21218760
plasticité	2.21218760
anomalies	1.91115761
concernés	1.66811956
métaboliques	2.03609635
strasbourg	1.61012761
limitations	2.03609635
août	1.55897509
publiés	0.98173868
arn	2.51321760
assemblage	1.51321760
atteints	1.61012761
gène	1.73506635
incapable	2.21218760
di	2.21218760
génétique	1.55897509
revue	1.11527759
code	2.03609635
expression	2.03609635
correctement	2.51321760
